date,mainCategoryName,subcategoryName,timeSpent,currentLoggedInUser
9/28/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Skills,Google DA Certificate,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Entertainment,SM/Anime/MM,275.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Sleep,Sleep,543.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/28/2022,Entertainment,Video Games,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Skills,Google DA Certificate,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Entertainment,SM/Anime/MM,340.2333333,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Sleep,Sleep,372,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/29/2022,Entertainment,Video Games,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Skills,Google DA Certificate,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Entertainment,SM/Anime/MM,563.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Sleep,Sleep,407.95,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
9/30/2022,Entertainment,Video Games,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Entertainment,SM/Anime/MM,327.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Sleep,Sleep,466.4,hhANBj74wiclvfuDLGfuDlFZgJ62
10/1/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Self Development,Exercise,42.76666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Self Development,Journaling,20.38333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Self Development,Reading,91.1,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Entertainment,SM/Anime/MM,276.5833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Sleep,Sleep,467.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/2/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Self Development,Exercise,49.56666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Self Development,Journaling,17.16666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Education,Lec/Exams/Assign,184.4,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Self Development,Reading,121.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Entertainment,SM/Anime/MM,22.16666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Sleep,Sleep,453.75,hhANBj74wiclvfuDLGfuDlFZgJ62
10/3/2022,Education,Studied/Revised,58.2,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Self Development,Exercise,55.15,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Self Development,Journaling,10.98333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Education,Lec/Exams/Assign,91.36666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Self Development,Reading,60.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Entertainment,SM/Anime/MM,22.13333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Sleep,Sleep,461.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/4/2022,Education,Studied/Revised,18.36666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Entertainment,SM/Anime/MM,450.85,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Sleep,Sleep,307,hhANBj74wiclvfuDLGfuDlFZgJ62
10/5/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Entertainment,SM/Anime/MM,482.3,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Sleep,Sleep,435.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/6/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Entertainment,SM/Anime/MM,284.9833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Sleep,Sleep,530.5,hhANBj74wiclvfuDLGfuDlFZgJ62
10/7/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Entertainment,SM/Anime/MM,280.2,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Sleep,Sleep,393.2666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/8/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Entertainment,SM/Anime/MM,259.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Sleep,Sleep,481.6627778,hhANBj74wiclvfuDLGfuDlFZgJ62
10/9/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Entertainment,SM/Anime/MM,165,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Sleep,Sleep,494.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/10/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Self Development,Journaling,16.7,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Skills,Programming,74.31666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Entertainment,SM/Anime/MM,391.3,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Sleep,Sleep,447.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/11/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Entertainment,SM/Anime/MM,412,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Sleep,Sleep,407.35,hhANBj74wiclvfuDLGfuDlFZgJ62
10/12/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Entertainment,SM/Anime/MM,237.25,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Sleep,Sleep,468.5166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/13/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Entertainment,SM/Anime/MM,413.6166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Sleep,Sleep,586.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/14/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Entertainment,SM/Anime/MM,428.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Sleep,Sleep,535.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/15/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Self Development,Journaling,18.58333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Entertainment,SM/Anime/MM,320.6666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Sleep,Sleep,506.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/16/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Self Development,Exercise,47.1,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Self Development,Journaling,12.46666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Education,Lec/Exams/Assign,94.53333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Skills,Programming,67.78333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Entertainment,SM/Anime/MM,120.7666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Sleep,Sleep,412.45,hhANBj74wiclvfuDLGfuDlFZgJ62
10/17/2022,Education,Studied/Revised,137.65,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Entertainment,SM/Anime/MM,307,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Sleep,Sleep,580,hhANBj74wiclvfuDLGfuDlFZgJ62
10/18/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Entertainment,SM/Anime/MM,273.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Sleep,Sleep,471.2,hhANBj74wiclvfuDLGfuDlFZgJ62
10/19/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Entertainment,SM/Anime/MM,95,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Sleep,Sleep,475.0833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/20/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Entertainment,SM/Anime/MM,229.2,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Sleep,Sleep,574,hhANBj74wiclvfuDLGfuDlFZgJ62
10/21/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Entertainment,SM/Anime/MM,376.3666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Sleep,Sleep,397.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/22/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Self Development,Journaling,16.6,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Entertainment,SM/Anime/MM,145.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Sleep,Sleep,598.9666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/23/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Entertainment,SM/Anime/MM,335,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Sleep,Sleep,486.3833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/24/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Entertainment,SM/Anime/MM,252.9166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Sleep,Sleep,508.1666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/25/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Entertainment,SM/Anime/MM,329,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Sleep,Sleep,496.4333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/26/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Entertainment,SM/Anime/MM,521.1833333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Sleep,Sleep,526,hhANBj74wiclvfuDLGfuDlFZgJ62
10/27/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Entertainment,SM/Anime/MM,342,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Sleep,Sleep,466.5666667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/28/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Entertainment,SM/Anime/MM,499.85,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Sleep,Sleep,414,hhANBj74wiclvfuDLGfuDlFZgJ62
10/29/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Self Development,Journaling,16.53333333,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Entertainment,SM/Anime/MM,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Sleep,Sleep,568.8166667,hhANBj74wiclvfuDLGfuDlFZgJ62
10/30/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Education,Lec/Exams/Assign,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Entertainment,SM/Anime/MM,354.3,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Sleep,Sleep,510.65,hhANBj74wiclvfuDLGfuDlFZgJ62
10/31/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Skills,English Comms,2.65,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Self Development,Journaling,13.1,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Education,Lec/Exams/Assign,136.7833333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Entertainment,SM/Anime/MM,112,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Sleep,Sleep,512.75,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/1/2022,Education,Studied/Revised,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Skills,English Comms,22.28333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Self Development,Journaling,13.73333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Education,Lec/Exams/Assign,131.4166667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Skills,Programming,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Self Development,Reading,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Entertainment,SM/Anime/MM,170,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Sleep,Sleep,408.9333333,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Skills,Spanish Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/2/2022,Education,Studied/Revised,66.36666667,hhANBj74wiclvfuDLGfuDlFZgJ62
11/3/2022,Skills,English Comms,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/3/2022,Self Development,Exercise,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/3/2022,Self Development,Journaling,0,hhANBj74wiclvfuDLGfuDlFZgJ62
11/3/2022,Education,Lec/Exams/Assign,59.6,hhANBj74wiclvfuDLGfuDlFZgJ62
