date,mainCategoryName,subcategoryName,timeRecorded,timeSpent,currentLoggedInUser
2021-08-10,Sleep,Sleep,N/A,431.4090057074812,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-10,Education,Studied/Revised,N/A,61.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-10,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Skills,English Comms,N/A,32.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Skills,Programming,N/A,40.33,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Self Development,Reading,N/A,30.34,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Entertainment,SM/Anime/MM,N/A,111.26,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Sleep,Sleep,N/A,432.25767655983697,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Education,Studied/Revised,N/A,477.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-11,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Skills,English Comms,N/A,36.29,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Skills,Programming,N/A,66.38,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Self Development,Reading,N/A,54.54,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Entertainment,SM/Anime/MM,N/A,274.81,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Sleep,Sleep,N/A,431.5352725168349,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Education,Studied/Revised,N/A,282.90999999999997,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-12,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Skills,English Comms,N/A,58.28,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Self Development,Exercise,N/A,3.74,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Skills,Programming,N/A,52.04,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Entertainment,SM/Anime/MM,N/A,134.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Sleep,Sleep,N/A,432.0768582448962,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Education,Studied/Revised,N/A,239.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-13,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Skills,English Comms,N/A,56.31,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Skills,Programming,N/A,28.07,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Entertainment,SM/Anime/MM,N/A,235.66,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Sleep,Sleep,N/A,432.8408777950444,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Education,Studied/Revised,N/A,385.26,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-14,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Skills,English Comms,N/A,17.58,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Skills,Programming,N/A,250.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Self Development,Reading,N/A,60.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Entertainment,SM/Anime/MM,N/A,298.81,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Sleep,Sleep,N/A,434.03145196554283,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-15,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Skills,English Comms,N/A,49.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Self Development,Reading,N/A,60.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Entertainment,SM/Anime/MM,N/A,114.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Sleep,Sleep,N/A,434.83471668438773,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Education,Studied/Revised,N/A,314.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-16,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Skills,English Comms,N/A,43.04,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Skills,Programming,N/A,77.43,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Self Development,Reading,N/A,60.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Entertainment,SM/Anime/MM,N/A,102.33,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Sleep,Sleep,N/A,434.43806846240176,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Education,Studied/Revised,N/A,255.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-17,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Skills,English Comms,N/A,28.45,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Skills,Programming,N/A,126.96000000000001,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Entertainment,SM/Anime/MM,N/A,199.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Sleep,Sleep,N/A,435.4856549731549,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Education,Studied/Revised,N/A,138.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-18,Entertainment,Video Games,N/A,51.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Entertainment,SM/Anime/MM,N/A,589.92,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Sleep,Sleep,N/A,435.79408352935747,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-19,Entertainment,Video Games,N/A,100.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Skills,English Comms,N/A,57.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Skills,Programming,N/A,51.27,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Entertainment,SM/Anime/MM,N/A,204.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Sleep,Sleep,N/A,436.56691802282074,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-20,Entertainment,Video Games,N/A,90.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Entertainment,SM/Anime/MM,N/A,39.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Sleep,Sleep,N/A,437.18875254896375,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-21,Entertainment,Video Games,N/A,480.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Entertainment,SM/Anime/MM,N/A,237.44,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Sleep,Sleep,N/A,438.0152585377584,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-22,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Skills,English Comms,N/A,45.28,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Skills,Programming,N/A,21.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Entertainment,SM/Anime/MM,N/A,127.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Sleep,Sleep,N/A,438.4355475040257,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Education,Studied/Revised,N/A,400.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-23,Entertainment,Video Games,N/A,45.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Skills,English Comms,N/A,72.66,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Skills,Programming,N/A,26.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Self Development,Reading,N/A,60.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Entertainment,SM/Anime/MM,N/A,308.99,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Sleep,Sleep,N/A,438.5929330065359,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Education,Studied/Revised,N/A,217.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-24,Entertainment,Video Games,N/A,47.29,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Skills,English Comms,N/A,23.41,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Skills,Programming,N/A,41.44,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Self Development,Reading,N/A,62.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Entertainment,SM/Anime/MM,N/A,175.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Sleep,Sleep,N/A,440.44680762852397,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Education,Studied/Revised,N/A,246.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-25,Entertainment,Video Games,N/A,154.78,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Entertainment,SM/Anime/MM,N/A,102.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Sleep,Sleep,N/A,442.0076178451178,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Education,Studied/Revised,N/A,30.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-26,Entertainment,Video Games,N/A,337.53999999999996,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Skills,English Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Self Development,Reading,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Entertainment,SM/Anime/MM,N/A,550.28,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Sleep,Sleep,N/A,442.8423504273504,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-27,Entertainment,Video Games,N/A,190.59,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Skills,English Comms,N/A,26.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Skills,Programming,N/A,29.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Self Development,Reading,N/A,256.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Entertainment,SM/Anime/MM,N/A,102.21000000000001,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Sleep,Sleep,N/A,443.5112413194445,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-28,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Skills,English Comms,N/A,61.24,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Self Development,Reading,N/A,75.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Entertainment,SM/Anime/MM,N/A,84.77,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Sleep,Sleep,N/A,441.72570546737217,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-29,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Skills,English Comms,N/A,61.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Self Development,Exercise,N/A,18.33,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Self Development,Reading,N/A,141.71,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Entertainment,SM/Anime/MM,N/A,39.510000000000005,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Sleep,Sleep,N/A,443.25219534050177,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Education,Studied/Revised,N/A,222.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-30,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Skills,English Comms,N/A,144.79,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Self Development,Exercise,N/A,14.06,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Self Development,Reading,N/A,154.47,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Entertainment,SM/Anime/MM,N/A,152.51,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Sleep,Sleep,N/A,443.52682149362477,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-08-31,Entertainment,Video Games,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Skills,English Comms,N/A,42.84,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Self Development,Exercise,N/A,14.48,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Self Development,Reading,N/A,119.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Entertainment,SM/Anime/MM,N/A,40.37,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Sleep,Sleep,N/A,429.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-01,Education,Studied/Revised,N/A,326.1,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Skills,English Comms,N/A,85.55,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Self Development,Exercise,N/A,24.41,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Skills,Programming,N/A,96.22999999999999,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Self Development,Reading,N/A,53.29,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Entertainment,SM/Anime/MM,N/A,96.52,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Sleep,Sleep,N/A,407.39,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-02,Education,Studied/Revised,N/A,303.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Skills,English Comms,N/A,173.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Self Development,Exercise,N/A,15.04,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Skills,Programming,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Self Development,Reading,N/A,106.28999999999999,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Entertainment,SM/Anime/MM,N/A,321.62,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Sleep,Sleep,N/A,331.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-03,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Skills,English Comms,N/A,114.00999999999999,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Self Development,Exercise,N/A,45.09,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Skills,Programming,N/A,179.13,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Self Development,Reading,N/A,72.19,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Entertainment,SM/Anime/MM,N/A,129.02,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Sleep,Sleep,N/A,389.12999999999994,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-04,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Skills,English Comms,N/A,144.78,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Skills,Programming,N/A,78.19,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Self Development,Reading,N/A,98.19,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Entertainment,SM/Anime/MM,N/A,60.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Sleep,Sleep,N/A,425.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-05,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Skills,English Comms,N/A,30.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Self Development,Exercise,N/A,42.33,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Skills,Programming,N/A,101.59,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Self Development,Reading,N/A,67.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Entertainment,SM/Anime/MM,N/A,76.85,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Sleep,Sleep,N/A,461.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-06,Education,Studied/Revised,N/A,372.69,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Skills,English Comms,N/A,47.769999999999996,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Self Development,Exercise,N/A,13.33,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Skills,Programming,N/A,110.81,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Self Development,Reading,N/A,92.09,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Entertainment,SM/Anime/MM,N/A,139.21,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Sleep,Sleep,N/A,429.11,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-07,Education,Studied/Revised,N/A,220.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Skills,English Comms,N/A,23.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Self Development,Exercise,N/A,32.52,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Skills,Programming,N/A,101.83,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Self Development,Reading,N/A,175.91,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Entertainment,SM/Anime/MM,N/A,106.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Sleep,Sleep,N/A,425.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-08,Education,Studied/Revised,N/A,226.74,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Skills,English Comms,N/A,71.82,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Skills,Programming,N/A,19.52,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Self Development,Reading,N/A,121.71000000000001,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Entertainment,SM/Anime/MM,N/A,424.28999999999996,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Sleep,Sleep,N/A,433.37,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-09,Education,Studied/Revised,N/A,142.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Skills,English Comms,N/A,61.78,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Self Development,Exercise,N/A,33.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Skills,Programming,N/A,94.83,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Self Development,Reading,N/A,239.71,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Entertainment,SM/Anime/MM,N/A,292.90999999999997,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Sleep,Sleep,N/A,407.23,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-10,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Skills,English Comms,N/A,253.91,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Skills,Programming,N/A,44.38,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Self Development,Reading,N/A,102.85,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Entertainment,SM/Anime/MM,N/A,126.48,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Sleep,Sleep,N/A,413.793,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-11,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Skills,English Comms,N/A,26.56,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Self Development,Exercise,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Skills,Programming,N/A,137.26999999999998,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Self Development,Reading,N/A,126.48,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Entertainment,SM/Anime/MM,N/A,270.52,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Sleep,Sleep,N/A,420.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Skills,Spanish Comms,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-12,Education,Studied/Revised,N/A,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2021-09-13,Skills,English Comms,N/A,20.01,hhANBj74wiclvfuDLGfuDlFZgJ62
